id,app_id,owners_min,owners_max,average_playtime,median_playtime,peak_ccu,collected_at
3832,1293160,500000,1000000,0,0,6,2026-05-23 22:34:21.235175
3833,1293230,200000,500000,0,0,3,2026-05-23 22:34:23.095054
3834,1293830,5000000,10000000,0,0,4864,2026-05-23 22:34:24.925337
3835,1293860,200000,500000,0,0,1,2026-05-23 22:34:26.859143
3836,1294420,200000,500000,0,0,2,2026-05-23 22:34:28.700179
3837,1294660,500000,1000000,0,0,0,2026-05-23 22:34:30.606192
3838,1295510,200000,500000,0,0,936,2026-05-23 22:34:32.506519
3839,1295660,1000000,2000000,0,0,5931,2026-05-23 22:34:34.348398
3840,1295920,200000,500000,0,0,80,2026-05-23 22:34:36.227329
3841,1296360,200000,500000,0,0,5,2026-05-23 22:34:38.137872
3842,1296610,500000,1000000,0,0,574,2026-05-23 22:34:39.984931
3843,1296830,1000000,2000000,0,0,516,2026-05-23 22:34:41.817860
3844,1301210,500000,1000000,0,0,0,2026-05-23 22:34:43.743368
3845,1301390,200000,500000,0,0,18,2026-05-23 22:34:45.577832
3846,1301720,1000000,2000000,0,0,63,2026-05-23 22:34:47.412649
3847,1302240,1000000,2000000,0,0,179,2026-05-23 22:34:49.256782
3848,1304680,200000,500000,0,0,25,2026-05-23 22:34:51.151023
3849,1304930,2000000,5000000,0,0,3743,2026-05-23 22:34:52.985246
3850,1305420,200000,500000,0,0,0,2026-05-23 22:34:54.908845
3851,1306580,200000,500000,0,0,3,2026-05-23 22:34:56.763126
3852,1307550,1000000,2000000,0,0,119,2026-05-23 22:34:58.599893
3853,1307890,500000,1000000,0,0,191,2026-05-23 22:35:00.448150
3854,1310520,200000,500000,0,0,1,2026-05-23 22:35:02.319860
3855,1310740,200000,500000,0,0,0,2026-05-23 22:35:04.197381
3856,1311070,200000,500000,0,0,0,2026-05-23 22:35:06.029766
3857,1313140,2000000,5000000,0,0,1535,2026-05-23 22:35:07.936738
3858,1313860,1000000,2000000,0,0,138,2026-05-23 22:35:09.770529
3859,1316680,500000,1000000,0,0,19,2026-05-23 22:35:11.613380
3860,1316910,200000,500000,0,0,2,2026-05-23 22:35:13.449300
3861,1318690,200000,500000,0,0,328,2026-05-23 22:35:15.289338
3862,1324130,200000,500000,0,0,538,2026-05-23 22:35:17.172954
3863,1324780,200000,500000,0,0,346,2026-05-23 22:35:19.101754
3864,1325200,1000000,2000000,0,0,1441,2026-05-23 22:35:20.952824
3865,1325400,200000,500000,0,0,23,2026-05-23 22:35:22.823835
3866,1325860,1000000,2000000,0,0,10139,2026-05-23 22:35:24.718417
3867,1326470,10000000,20000000,0,0,4450,2026-05-23 22:35:26.558498
3868,1328350,200000,500000,0,0,27,2026-05-23 22:35:28.446641
3869,1328660,1000000,2000000,0,0,116,2026-05-23 22:35:30.279199
3870,1328670,1000000,2000000,0,0,2420,2026-05-23 22:35:32.120539
3871,1329500,500000,1000000,0,0,66,2026-05-23 22:35:33.999950
3872,1330000,200000,500000,0,0,74,2026-05-23 22:35:35.880196
3873,1330460,200000,500000,0,0,22,2026-05-23 22:35:37.748678
3874,1330470,500000,1000000,0,0,11,2026-05-23 22:35:39.646683
3875,1331550,500000,1000000,0,0,460,2026-05-23 22:35:41.545506
3876,1332010,5000000,10000000,0,0,498,2026-05-23 22:35:43.395231
3877,1332470,200000,500000,0,0,1,2026-05-23 22:35:45.235141
3878,1332720,500000,1000000,0,0,99,2026-05-23 22:35:47.069457
3879,1333350,500000,1000000,0,0,450,2026-05-23 22:35:48.951659
3880,1333910,200000,500000,0,0,13,2026-05-23 22:35:52.612144
3881,1334040,200000,500000,0,0,21,2026-05-23 22:35:54.495267
3882,1334590,200000,500000,0,0,4,2026-05-23 22:35:56.356290
3883,1335200,1000000,2000000,0,0,993,2026-05-23 22:35:58.193396
3884,1335790,500000,1000000,0,0,30,2026-05-23 22:36:00.043124
3885,1336490,500000,1000000,0,0,958,2026-05-23 22:36:01.965959
3886,1337520,1000000,2000000,0,0,220,2026-05-23 22:36:03.864961
3887,1337760,200000,500000,0,0,129,2026-05-23 22:36:05.765808
3888,1339140,500000,1000000,0,0,0,2026-05-23 22:36:07.649732
3889,1340020,500000,1000000,0,0,0,2026-05-23 22:36:09.756518
3890,1340530,500000,1000000,0,0,3,2026-05-23 22:36:11.599179
3891,1341230,200000,500000,0,0,0,2026-05-23 22:36:13.435089
3892,1341290,500000,1000000,0,0,183,2026-05-23 22:36:15.270427
3893,1341400,200000,500000,0,0,0,2026-05-23 22:36:17.101366
3894,1342330,500000,1000000,0,0,124,2026-05-23 22:36:18.951561
3895,1343240,500000,1000000,0,0,22,2026-05-23 22:36:20.843232
3896,1343370,1000000,2000000,0,0,1050,2026-05-23 22:36:22.682859
3897,1343400,2000000,5000000,0,0,2496,2026-05-23 22:36:24.601701
3898,1343620,200000,500000,0,0,0,2026-05-23 22:36:26.473209
3899,1343670,200000,500000,0,0,52,2026-05-23 22:36:28.389674
3900,1344350,200000,500000,0,0,1,2026-05-23 22:36:30.311393
3901,1344800,200000,500000,0,0,0,2026-05-23 22:36:32.153636
3902,1345890,200000,500000,0,0,11,2026-05-23 22:36:34.205984
3903,1346070,200000,500000,0,0,2,2026-05-23 22:36:36.129588
3904,1348300,200000,500000,0,0,6,2026-05-23 22:36:37.967421
3905,1351080,200000,500000,0,0,178,2026-05-23 22:36:39.809013
3906,1353230,200000,500000,0,0,140,2026-05-23 22:36:41.649097
3907,1353300,500000,1000000,0,0,1300,2026-05-23 22:36:43.493126
3908,1356670,200000,500000,0,0,37,2026-05-23 22:36:45.340782
3909,1357210,200000,500000,0,0,330,2026-05-23 22:36:47.181737
3910,1359090,500000,1000000,0,0,75,2026-05-23 22:36:48.914857
3911,1360000,200000,500000,0,0,125,2026-05-23 22:36:50.745705
3912,1361000,500000,1000000,0,0,26,2026-05-23 22:36:52.583942
3913,1361210,2000000,5000000,0,0,7267,2026-05-23 22:36:54.435087
3914,1361320,200000,500000,0,0,30,2026-05-23 22:36:56.283031
3915,1361510,200000,500000,0,0,50,2026-05-23 22:36:58.121500
3916,1362420,200000,500000,0,0,0,2026-05-23 22:37:00.037429
3917,1363080,2000000,5000000,0,0,1977,2026-05-23 22:37:01.890994
3918,1363430,500000,1000000,0,0,19,2026-05-23 22:37:03.801342
3919,1364020,500000,1000000,0,0,0,2026-05-23 22:37:05.676146
3920,1364100,500000,1000000,0,0,3,2026-05-23 22:37:07.513880
3921,1364390,500000,1000000,0,0,290,2026-05-23 22:37:09.349261
3922,1364780,2000000,5000000,0,0,14920,2026-05-23 22:37:11.187581
3923,1364800,200000,500000,0,0,0,2026-05-23 22:37:13.110194
3924,1366540,2000000,5000000,0,0,2703,2026-05-23 22:37:14.937773
3925,1366800,2000000,5000000,0,0,41428,2026-05-23 22:37:16.814630
3926,1367160,200000,500000,0,0,0,2026-05-23 22:37:18.646021
3927,1367170,200000,500000,0,0,0,2026-05-23 22:37:20.497091
3928,1367300,200000,500000,0,0,4,2026-05-23 22:37:22.331846
3929,1367550,500000,1000000,0,0,192,2026-05-23 22:37:24.162828
3930,1367590,500000,1000000,0,0,17,2026-05-23 22:37:26.004649
3931,1368030,200000,500000,0,0,22,2026-05-23 22:37:27.848480
3932,1369320,200000,500000,0,0,274,2026-05-23 22:37:29.687419
3933,1369630,1000000,2000000,0,0,181,2026-05-23 22:37:31.414039
3934,1369670,200000,500000,0,0,844,2026-05-23 22:37:33.240846
3935,1370050,200000,500000,0,0,4,2026-05-23 22:37:35.072481
3936,1371580,500000,1000000,0,0,2060,2026-05-23 22:37:36.919745
3937,1371980,2000000,5000000,0,0,947,2026-05-23 22:37:38.756060
3938,1372110,200000,500000,0,0,357,2026-05-23 22:37:40.614269
3939,1372280,500000,1000000,0,0,42,2026-05-23 22:37:42.457716
3940,1372640,500000,1000000,0,0,0,2026-05-23 22:37:44.293543
3941,1372810,500000,1000000,0,0,123,2026-05-23 22:37:46.187914
3942,1372880,2000000,5000000,0,0,0,2026-05-23 22:37:48.027256
3943,1373100,200000,500000,0,0,0,2026-05-23 22:37:49.867392
3944,1373500,500000,1000000,0,0,0,2026-05-23 22:37:51.699617
3945,1373810,200000,500000,0,0,0,2026-05-23 22:37:53.536918
3946,1373880,200000,500000,0,0,9,2026-05-23 22:37:55.370428
3947,1373960,200000,500000,0,0,7,2026-05-23 22:37:57.210638
3948,1374490,500000,1000000,0,0,851,2026-05-23 22:37:59.049068
3949,1374840,200000,500000,0,0,58,2026-05-23 22:38:00.890821
3950,1376070,200000,500000,0,0,2,2026-05-23 22:38:02.777466
3951,1377360,200000,500000,0,0,7,2026-05-23 22:38:04.606147
3952,1377380,200000,500000,0,0,368,2026-05-23 22:38:06.453629
3953,1377580,1000000,2000000,0,0,127,2026-05-23 22:38:08.292260
3954,1378360,200000,500000,0,0,0,2026-05-23 22:38:10.143905
3955,1378990,200000,500000,0,0,127,2026-05-23 22:38:12.015061
3956,1380400,1000000,2000000,0,0,0,2026-05-23 22:38:13.862873
3957,1382070,200000,500000,0,0,81,2026-05-23 22:38:15.691600
3958,1382330,1000000,2000000,0,0,199,2026-05-23 22:38:17.550591
3959,1384160,1000000,2000000,0,0,2463,2026-05-23 22:38:19.388370
3960,1385380,1000000,2000000,0,0,531,2026-05-23 22:38:21.228676
3961,1388590,200000,500000,0,0,88,2026-05-23 22:38:23.062204
3962,1388770,1000000,2000000,0,0,50,2026-05-23 22:38:24.910363
3963,1388880,500000,1000000,0,0,76,2026-05-23 22:38:26.746849
3964,1389990,200000,500000,0,0,36,2026-05-23 22:38:28.587675
3965,1390350,500000,1000000,0,0,23,2026-05-23 22:38:30.435436
3966,1392820,500000,1000000,0,0,13,2026-05-23 22:38:32.266289
3967,1393960,200000,500000,0,0,0,2026-05-23 22:38:34.175674
3968,1394270,200000,500000,0,0,8,2026-05-23 22:38:36.010134
3969,1395560,200000,500000,0,0,1,2026-05-23 22:38:37.859933
3970,1397920,500000,1000000,0,0,914,2026-05-23 22:38:39.691836
3971,1399780,2000000,5000000,0,0,1,2026-05-23 22:38:41.606117
3972,1401590,500000,1000000,0,0,3587,2026-05-23 22:38:43.438982
3973,1402020,500000,1000000,0,0,21,2026-05-23 22:38:45.305790
3974,1403370,500000,1000000,0,0,1,2026-05-23 22:38:47.214911
3975,1404210,2000000,5000000,0,0,2207,2026-05-23 22:38:49.057071
3976,1404850,200000,500000,0,0,149,2026-05-23 22:38:50.900176
3977,1405500,200000,500000,0,0,11,2026-05-23 22:38:52.735358
3978,1406850,200000,500000,0,0,17,2026-05-23 22:38:54.568236
3979,1406990,200000,500000,0,0,27,2026-05-23 22:38:56.405720
3980,1407200,1000000,2000000,0,0,3869,2026-05-23 22:38:58.238508
3981,1407450,200000,500000,0,0,48,2026-05-23 22:39:00.121563
3982,1407530,500000,1000000,0,0,0,2026-05-23 22:39:01.962999
3983,1408610,200000,500000,0,0,110,2026-05-23 22:39:03.797595
3984,1408680,500000,1000000,0,0,0,2026-05-23 22:39:05.636916
3985,1408720,2000000,5000000,0,0,32,2026-05-23 22:39:07.579273
3986,1409670,200000,500000,0,0,3,2026-05-23 22:39:09.411731
3987,1410090,200000,500000,0,0,0,2026-05-23 22:39:11.259843
3988,1410640,200000,500000,0,0,11,2026-05-23 22:39:13.158136
3989,1412190,200000,500000,0,0,22,2026-05-23 22:39:14.995591
3990,1412510,200000,500000,0,0,1,2026-05-23 22:39:16.828910
3991,1413870,200000,500000,0,0,12,2026-05-23 22:39:18.659842
3992,1414850,500000,1000000,0,0,12,2026-05-23 22:39:20.497820
3993,1415480,200000,500000,0,0,0,2026-05-23 22:39:22.336364
3994,1416260,200000,500000,0,0,79,2026-05-23 22:39:24.166454
3995,1418100,1000000,2000000,0,0,2,2026-05-23 22:39:26.014372
3996,1418630,1000000,2000000,0,0,751,2026-05-23 22:39:27.918721
3997,1419160,200000,500000,0,0,25,2026-05-23 22:39:29.749858
3998,1419170,1000000,2000000,0,0,740,2026-05-23 22:39:31.596240
3999,1420290,200000,500000,0,0,12,2026-05-23 22:39:33.443156
4000,1421230,200000,500000,0,0,0,2026-05-23 22:39:35.279721
4001,1421250,500000,1000000,0,0,37,2026-05-23 22:39:37.126024
4002,1422440,200000,500000,0,0,47,2026-05-23 22:39:38.984802
4003,1423410,200000,500000,0,0,0,2026-05-23 22:39:40.893101
4004,1424330,200000,500000,0,0,95,2026-05-23 22:39:42.728280
4005,1426210,5000000,10000000,0,0,5018,2026-05-23 22:39:44.568404
4006,1426450,200000,500000,0,0,176,2026-05-23 22:39:46.409338
4007,1431610,200000,500000,0,0,2,2026-05-23 22:39:48.253948
4008,1432050,200000,500000,0,0,27,2026-05-23 22:39:50.088333
4009,1432100,200000,500000,0,0,8,2026-05-23 22:39:51.929049
4010,1432320,200000,500000,0,0,35,2026-05-23 22:39:53.767669
4011,1432860,500000,1000000,0,0,653,2026-05-23 22:39:55.604226
4012,1433140,200000,500000,0,0,336,2026-05-23 22:39:57.442314
4013,1434950,500000,1000000,0,0,51,2026-05-23 22:39:59.279953
4014,1435790,1000000,2000000,0,0,674,2026-05-23 22:40:01.122796
4015,1436990,500000,1000000,0,0,62,2026-05-23 22:40:04.798305
4016,1437820,200000,500000,0,0,74,2026-05-23 22:40:08.370324
4017,1437830,200000,500000,0,0,203,2026-05-23 22:40:10.285257
4018,1437840,200000,500000,0,0,77,2026-05-23 22:40:12.147642
4019,1437880,500000,1000000,0,0,323,2026-05-23 22:40:14.199033
4020,1440440,200000,500000,0,0,19,2026-05-23 22:40:16.032246
4021,1443200,200000,500000,0,0,46,2026-05-23 22:40:17.867893
4022,1444480,200000,500000,0,0,300,2026-05-23 22:40:19.707803
4023,1444740,500000,1000000,0,0,0,2026-05-23 22:40:21.543382
4024,1446780,5000000,10000000,0,0,3658,2026-05-23 22:40:23.377282
4025,1447430,1000000,2000000,0,0,3328,2026-05-23 22:40:25.221130
4026,1448440,1000000,2000000,0,0,151,2026-05-23 22:40:27.061604
4027,1448530,500000,1000000,0,0,25,2026-05-23 22:40:28.960750
4028,1449200,200000,500000,0,0,23,2026-05-23 22:40:30.799506
4029,1449690,500000,1000000,0,0,677,2026-05-23 22:40:32.639638
4030,1450150,200000,500000,0,0,1,2026-05-23 22:40:34.480376
4031,1451090,200000,500000,0,0,184,2026-05-23 22:40:36.393566
4032,1451190,500000,1000000,0,0,503,2026-05-23 22:40:38.237931
4033,1451940,1000000,2000000,0,0,170,2026-05-23 22:40:40.085117
4034,1454400,2000000,5000000,0,0,9583,2026-05-23 22:40:41.989867
4035,1455840,1000000,2000000,0,0,365,2026-05-23 22:40:43.823068
4036,1456820,200000,500000,0,0,1,2026-05-23 22:40:45.667778
4037,1457080,200000,500000,0,0,6,2026-05-23 22:40:47.503138
4038,1457930,200000,500000,0,0,0,2026-05-23 22:40:49.383721
4039,1458100,200000,500000,0,0,114,2026-05-23 22:40:51.218954
4040,1458140,500000,1000000,0,0,406,2026-05-23 22:40:53.049746
4041,1458560,500000,1000000,0,0,2,2026-05-23 22:40:54.877593
4042,1460090,200000,500000,0,0,0,2026-05-23 22:40:56.716955
4043,1461810,200000,500000,0,0,31,2026-05-23 22:40:58.588637
4044,1462040,1000000,2000000,0,0,761,2026-05-23 22:41:00.439353
4045,1462810,200000,500000,0,0,44,2026-05-23 22:41:02.339774
4046,1465360,1000000,2000000,0,0,3132,2026-05-23 22:41:04.176714
4047,1465460,500000,1000000,0,0,806,2026-05-23 22:41:06.014114
4048,1466060,200000,500000,0,0,8175,2026-05-23 22:41:07.852160
4049,1466640,500000,1000000,0,0,144,2026-05-23 22:41:09.688786
4050,1466860,2000000,5000000,0,0,7084,2026-05-23 22:41:11.528815
4051,1468260,1000000,2000000,0,0,1621,2026-05-23 22:41:13.366772
4052,1468720,200000,500000,0,0,85,2026-05-23 22:41:15.201984
4053,1468810,2000000,5000000,0,0,4116,2026-05-23 22:41:17.045964
4054,1469280,500000,1000000,0,0,16,2026-05-23 22:41:18.884353
4055,1469330,200000,500000,0,0,0,2026-05-23 22:41:20.726291
4056,1471410,500000,1000000,0,0,13,2026-05-23 22:41:22.562291
4057,1473350,200000,500000,0,0,289,2026-05-23 22:41:24.399257
4058,1473480,1000000,2000000,0,0,212,2026-05-23 22:41:26.130225
4059,1475380,500000,1000000,0,0,1,2026-05-23 22:41:28.042311
4060,1476720,200000,500000,0,0,0,2026-05-23 22:41:29.881191
4061,1476970,1000000,2000000,0,0,11081,2026-05-23 22:41:31.720671
4062,1477050,200000,500000,0,0,0,2026-05-23 22:41:33.558597
4063,1477070,200000,500000,0,0,175,2026-05-23 22:41:35.388405
4064,1477590,200000,500000,0,0,126,2026-05-23 22:41:37.234295
4065,1477830,500000,1000000,0,0,1120,2026-05-23 22:41:39.074966
4066,1478220,200000,500000,0,0,206,2026-05-23 22:41:40.984708
4067,1482860,200000,500000,0,0,81,2026-05-23 22:41:42.820801
4068,1483870,1000000,2000000,0,0,296,2026-05-23 22:41:44.657715
4069,1484720,200000,500000,0,0,87,2026-05-23 22:41:46.558018
4070,1485590,200000,500000,0,0,10,2026-05-23 22:41:48.388651
4071,1485870,200000,500000,0,0,0,2026-05-23 22:41:50.221662
4072,1486350,500000,1000000,0,0,429,2026-05-23 22:41:52.115799
4073,1486630,500000,1000000,0,0,38,2026-05-23 22:41:54.027667
4074,1486920,500000,1000000,0,0,528,2026-05-23 22:41:55.860323
4075,1488200,500000,1000000,0,0,409,2026-05-23 22:41:57.698403
4076,1488640,200000,500000,0,0,0,2026-05-23 22:41:59.550666
4077,1490610,200000,500000,0,0,3,2026-05-23 22:42:01.393747
4078,1491000,20000000,50000000,0,0,256,2026-05-23 22:42:03.231878
4079,1491670,200000,500000,0,0,6,2026-05-23 22:42:05.064420
4080,1492070,200000,500000,0,0,94,2026-05-23 22:42:06.905794
4081,1492930,200000,500000,0,0,0,2026-05-23 22:42:08.758168
4082,1494420,200000,500000,0,0,15,2026-05-23 22:42:10.606307
4083,1494810,200000,500000,0,0,114,2026-05-23 22:42:12.447002
4084,1495250,200000,500000,0,0,0,2026-05-23 22:42:14.276931
4085,1496790,500000,1000000,0,0,204,2026-05-23 22:42:16.113453
4086,1497440,200000,500000,0,0,15,2026-05-23 22:42:17.950681
4087,1497640,200000,500000,0,0,0,2026-05-23 22:42:19.789538
4088,1499520,200000,500000,0,0,0,2026-05-23 22:42:21.633513
4089,1501750,1000000,2000000,0,0,827,2026-05-23 22:42:23.472649
4090,1504500,200000,500000,0,0,6,2026-05-23 22:42:25.309092
4091,1504570,500000,1000000,0,0,7,2026-05-23 22:42:27.192974
4092,1504980,500000,1000000,0,0,58,2026-05-23 22:42:29.034987
4093,1506630,500000,1000000,0,0,0,2026-05-23 22:42:30.873718
4094,1506830,2000000,5000000,0,0,1319,2026-05-23 22:42:32.722097
4095,1507580,200000,500000,0,0,43,2026-05-23 22:42:34.556335
4096,1509060,200000,500000,0,0,38,2026-05-23 22:42:36.397543
4097,1509510,200000,500000,0,0,111,2026-05-23 22:42:38.290695
4098,1509960,1000000,2000000,0,0,124,2026-05-23 22:42:40.031282
4099,1512530,500000,1000000,0,0,0,2026-05-23 22:42:41.873795
4100,1515210,1000000,2000000,0,0,51,2026-05-23 22:42:43.709788
4101,1515950,1000000,2000000,0,0,32,2026-05-23 22:42:45.548608
4102,1517290,10000000,20000000,0,0,2774,2026-05-23 22:42:47.401441
4103,1517960,200000,500000,0,0,3,2026-05-23 22:42:49.241967
4104,1519350,500000,1000000,0,0,24,2026-05-23 22:42:51.101863
4105,1520370,200000,500000,0,0,275,2026-05-23 22:42:52.936837
4106,1520470,2000000,5000000,0,0,656,2026-05-23 22:42:54.778779
4107,1521580,500000,1000000,0,0,90,2026-05-23 22:42:56.617505
4108,1522820,1000000,2000000,0,0,161,2026-05-23 22:42:58.456455
4109,1522870,500000,1000000,0,0,38,2026-05-23 22:43:00.367392
4110,1525700,200000,500000,0,0,216,2026-05-23 22:43:02.208676
4111,1525770,200000,500000,0,0,0,2026-05-23 22:43:04.051186
4112,1526490,200000,500000,0,0,222,2026-05-23 22:43:05.892015
4113,1527460,200000,500000,0,0,0,2026-05-23 22:43:07.799047
4114,1527950,1000000,2000000,0,0,1632,2026-05-23 22:43:09.644853
4115,1532690,500000,1000000,0,0,12,2026-05-23 22:43:11.486423
4116,1533390,1000000,2000000,0,0,852,2026-05-23 22:43:13.320608
4117,1533420,200000,500000,0,0,160,2026-05-23 22:43:15.171452
4118,1536610,1000000,2000000,0,0,445,2026-05-23 22:43:17.006192
4119,1540150,200000,500000,0,0,14,2026-05-23 22:43:18.886984
4120,1540960,200000,500000,0,0,200,2026-05-23 22:43:20.733151
4121,1543030,500000,1000000,0,0,68,2026-05-23 22:43:22.567271
4122,1544020,1000000,2000000,0,0,46,2026-05-23 22:43:24.405944
4123,1544360,200000,500000,0,0,1,2026-05-23 22:43:26.241603
4124,1545560,200000,500000,0,0,273,2026-05-23 22:43:28.075539
4125,1546320,200000,500000,0,0,3324,2026-05-23 22:43:29.915956
4126,1546970,500000,1000000,0,0,61,2026-05-23 22:43:31.747980
4127,1546990,200000,500000,0,0,123,2026-05-23 22:43:33.585528
4128,1547000,500000,1000000,0,0,330,2026-05-23 22:43:35.423490
4129,1547890,200000,500000,0,0,108,2026-05-23 22:43:37.287124
4130,1548850,200000,500000,0,0,143,2026-05-23 22:43:39.122441
4131,1549180,500000,1000000,0,0,1,2026-05-23 22:43:41.015116
4132,1549970,1000000,2000000,0,0,281,2026-05-23 22:43:42.856092
4133,1551220,200000,500000,0,0,0,2026-05-23 22:43:44.760804
4134,1551360,5000000,10000000,0,0,10009,2026-05-23 22:43:46.648315
4135,1554010,200000,500000,0,0,0,2026-05-23 22:43:48.489792
4136,1555290,200000,500000,0,0,0,2026-05-23 22:43:50.324646
4137,1555650,200000,500000,0,0,0,2026-05-23 22:43:52.223236
4138,1555710,200000,500000,0,0,3,2026-05-23 22:43:54.072304
4139,1556200,200000,500000,0,0,42,2026-05-23 22:43:55.918414
4140,1556790,200000,500000,0,0,149,2026-05-23 22:43:57.758242
4141,1557060,200000,500000,0,0,0,2026-05-23 22:43:59.593507
4142,1557740,2000000,5000000,0,0,555,2026-05-23 22:44:01.427339
4143,1557990,200000,500000,0,0,4,2026-05-23 22:44:03.311670
4144,1559390,200000,500000,0,0,38,2026-05-23 22:44:05.148296
4145,1560560,200000,500000,0,0,0,2026-05-23 22:44:07.258897
4146,1561800,200000,500000,0,0,0,2026-05-23 22:44:09.089599
4147,1562420,500000,1000000,0,0,35,2026-05-23 22:44:10.980449
4148,1562430,1000000,2000000,0,0,517,2026-05-23 22:44:12.826619
4149,1562700,500000,1000000,0,0,160,2026-05-23 22:44:14.667342
4150,1563180,200000,500000,0,0,45,2026-05-23 22:44:16.514146
4151,1567020,200000,500000,0,0,38,2026-05-23 22:44:18.359027
4152,1568330,200000,500000,0,0,0,2026-05-23 22:44:20.198753
4153,1568440,500000,1000000,0,0,0,2026-05-23 22:44:22.082776
4154,1568450,200000,500000,0,0,0,2026-05-23 22:44:23.996555
4155,1569040,2000000,5000000,0,0,1742,2026-05-23 22:44:25.833121
4156,1569580,200000,500000,0,0,4395,2026-05-23 22:44:27.685291
4157,1570010,200000,500000,0,0,32,2026-05-23 22:44:29.521016
4158,1570070,200000,500000,0,0,18,2026-05-23 22:44:31.355863
4159,1571440,500000,1000000,0,0,26,2026-05-23 22:44:33.085872
4160,1574240,200000,500000,0,0,24,2026-05-23 22:44:34.967546
4161,1574580,500000,1000000,0,0,134,2026-05-23 22:44:36.813162
4162,1575870,200000,500000,0,0,52,2026-05-23 22:44:38.657641
4163,1577120,500000,1000000,0,0,256,2026-05-23 22:44:40.488312
4164,1578390,200000,500000,0,0,175,2026-05-23 22:44:42.329276
4165,1578650,500000,1000000,0,0,36,2026-05-23 22:44:44.068025
4166,1579380,500000,1000000,0,0,13,2026-05-23 22:44:45.913234
4167,1582650,200000,500000,0,0,40,2026-05-23 22:44:47.745492
4168,1583230,500000,1000000,0,0,299,2026-05-23 22:44:49.582304
